# Cameras (0)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
DJI_20250424164704_0012_D	384197.8114065869	3997851.2653189227	1564.9480014482783	-9.270014838382906	-31.195744719212982	-108.02512043831312	-0.2646906377719687	-0.9643204117024482	-0.005000984891922498	0.8134203700625543	-0.22605044979241357	0.5359556844702225	-0.5179634811868166	0.1377945489584704	0.8442313038700745
DJI_20250424164706_0013_D	384204.0757962093	3997850.0751857604	1564.938517458951	-9.743819477956635	-31.05075918653317	-108.58759378309163	-0.2730800279056513	-0.9619899456407542	-0.0016256829787503382	0.8120224721295295	-0.23141420452826933	0.5357863106679713	-0.5157972500078847	0.1449924495573718	0.8443520512533008
DJI_20250424164708_0014_D	384179.144796603	3997856.001147257	1564.9515552432201	-9.130984275649638	-31.191717493716016	-107.5034755423663	-0.2572849977291806	-0.9663324665251538	-0.002448281623546338	0.8158311986897048	-0.21857065737502862	0.5353936149966373	-0.5179033550654167	0.13575136048695985	0.8445991255843949
DJI_20250424164710_0015_D	384185.5304678011	3997854.4623190877	1564.8791274451532	-9.507461447369991	-31.269715728561042	-107.96816802775686	-0.26367545217382937	-0.9646111159462737	-0.000806792297231443	0.8130462985445672	-0.2226952810509235	0.537924277404012	-0.5190674063586588	0.14118146758882505	0.8429927762831426
DJI_20250424164712_0016_D	384193.73543507594	3997852.4647386293	1564.9501881318217	-9.711107192952056	-31.17615545435131	-108.46829282128957	-0.2710303978758198	-0.9625693837838596	-0.0016446365055600696	0.8115166469967339	-0.22941673223596248	0.5374092431446924	-0.5176709911463586	0.14431959108912865	0.8433199870472735
DJI_20250424164714_0017_D	384175.02196654625	3997856.6459322926	1564.855792083149	-9.294894041187405	-31.087123355641957	-108.03142458083127	-0.26508361228612	-0.9642165175625079	-0.004145570765544721	0.8143235080063431	-0.22617300953815406	0.5345306296786905	-0.516340878495578	0.13831947446431458	0.8451389354291581
DJI_20250424164716_0018_D	384199.29507422325	3997851.1710166465	1564.9347755605638	-9.519438097013449	-31.22205169643257	-108.01204402602573	-0.2644314211502284	-0.9644041596448535	-0.0008002300758975077	0.8132545082141154	-0.22343330785085394	0.5373031377278964	-0.5183561790679144	0.1414290415810324	0.8433888176989204
DJI_20250424164718_0019_D	384190.4357843116	3997853.0591711416	1564.880128743143	-9.387353065014764	-31.09474061463661	-108.27909502587583	-0.26857963944245444	-0.9632448305831972	-0.0049369658403622	0.8131048471021983	-0.22945839331419243	0.534985376768917	-0.51645472685984	0.1396719087448049	0.8448468932367041
DJI_20250424164720_0020_D	384179.0507026889	3997855.981847104	1564.9142920246534	-9.573647654910758	-31.22205049629393	-108.33233383963959	-0.26897345287291285	-0.9631432473862095	-0.0028925186204990573	0.8117636182054158	-0.22831246700173524	0.5375065074672432	-0.5183561611553149	0.14222693987402166	0.843254639931733
DJI_20250424164722_0021_D	384193.8090896653	3997852.513225861	1564.9430067925869	-9.261286665717108	-31.250526273584374	-107.58986960018716	-0.2583540844257828	-0.9660493897202004	-0.0013204854197742585	0.8149351669066243	-0.21867469131342684	0.5367141260651243	-0.518781110680977	0.1375861766319778	0.843763120313045
